Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
C,Training,107,Tom crushed the buffalo with the pliers,crushed,buffalo,pliers,buffaloladle,Sentence,1,InstControl,11,tombuffalopliers_nopauses.mp3,tombuffalopliersinstleft_context.png,tombuffalopliersmodright_context.png,tombuffalopliersmodright_context.png,tombuffalopliersinstleft_context.png,2,mod,inst,R,L,646,3343,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalopliersmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalopliersinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalopliers_nopauses.mp3?raw=true,0.747580462
C,Training,107,Who did not do it?,crushed,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.747580462
C,Training,55,Tom tapped the pig with the crystal,tapped,pig,crystal,pigladle,Sentence,1,InstControl,7,tompigcrystal_nopauses.mp3,tompigcrystalinstleft_context.png,tompigcrystalmodright_context.png,tompigcrystalmodright_context.png,tompigcrystalinstleft_context.png,2,mod,inst,R,L,600,2896,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigcrystalmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigcrystalinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigcrystal_nopauses.mp3?raw=true,0.749968181
C,Training,55,Who did it?,tapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.749968181
C,Training,45,Tom hammered the whale with the sticky note,hammered,whale,sticky note,whaleoar,Sentence,1,InstControl,9,tomwhalestickynote_nopauses.mp3,tomwhalestickynoteinstright_context.png,tomwhalestickynotemodleft_context.png,tomwhalestickynoteinstright_context.png,tomwhalestickynotemodleft_context.png,1,inst,mod,L,R,551,3076,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalestickynoteinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalestickynotemodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalestickynote_nopauses.mp3?raw=true,0.752133993
C,Training,45,Who did not do it?,hammered,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.752133993
C,Training,32,Kate knocked on the girl with the pan,knocked on,girl,pan,girlladle,Sentence,1,InstControl,8,kategirlpan_nopauses.mp3,kategirlpaninstright_context.png,kategirlpanmodleft_context.png,kategirlpaninstright_context.png,kategirlpanmodleft_context.png,1,inst,mod,L,R,360,2648,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlpaninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlpanmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlpan_nopauses.mp3?raw=true,0.760342624
C,Training,32,Who did it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.760342624
C,Training,35,Tom knocked on the buffalo with the pan,knocked on,buffalo,pan,buffaloladle,Sentence,1,InstControl,11,tombuffalopan_nopauses.mp3,tombuffalopaninstleft_context.png,tombuffalopanmodright_context.png,tombuffalopanmodright_context.png,tombuffalopaninstleft_context.png,2,mod,inst,R,L,515,3168,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalopanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalopaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalopan_nopauses.mp3?raw=true,0.761686103
C,Training,35,Who did it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.761686103
C,Training,100,Kate crushed the lion with the tweezers,crushed,lion,tweezers,lionmallet,Sentence,1,InstControl,4,kateliontweezers_nopauses.mp3,kateliontweezersinstright_context.png,kateliontweezersmodleft_context.png,kateliontweezersinstright_context.png,kateliontweezersmodleft_context.png,1,inst,mod,L,R,428,3167,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateliontweezersinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateliontweezersmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateliontweezers_nopauses.mp3?raw=true,0.762320853
C,Training,100,Who did not do it?,crushed,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.762320853
C,Training,119,Tom stung the buffalo with the colored pencil,stung,buffalo,colored pencil,buffalooar,Sentence,1,InstControl,11,tombuffalocoloredpencil_nopauses.mp3,tombuffalocoloredpencilinstright_context.png,tombuffalocoloredpencilmodleft_context.png,tombuffalocoloredpencilinstright_context.png,tombuffalocoloredpencilmodleft_context.png,1,inst,mod,L,R,627,3690,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalocoloredpencilinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tombuffalocoloredpencilmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tombuffalocoloredpencil_nopauses.mp3?raw=true,0.780892379
C,Training,119,Who did it?,stung,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.780892379
C,Training,127,Tom slapped the pig with the spoon,slapped,pig,spoon,pigladle,Sentence,1,InstControl,7,tompigspoon_nopauses.mp3,tompigspooninstleft_context.png,tompigspoonmodright_context.png,tompigspoonmodright_context.png,tompigspooninstleft_context.png,2,mod,inst,R,L,630,3095,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigspoonmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigspooninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigspoon_nopauses.mp3?raw=true,0.807344419
C,Training,127,Who did it?,slapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.807344419
C,Training,66,Kate scratched the turtle with the stick,scratched,turtle,stick,turtletennisracket,Sentence,1,InstControl,6,kateturtlestick_nopauses.mp3,kateturtlestickinstleft_context.png,kateturtlestickmodright_context.png,kateturtlestickmodright_context.png,kateturtlestickinstleft_context.png,2,mod,inst,R,L,358,2664,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlestickmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlestickinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlestick_nopauses.mp3?raw=true,0.817112397
C,Training,66,Who did not do it?,scratched,NA,NA,NA,Question_Control,1,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidnotdoit.mp3?raw=true,0.817112397
C,Training,51,Tom tapped the fox with the jewel,tapped,fox,jewel,foxmallet,Sentence,1,InstControl,3,tomfoxjewel_nopauses.mp3,tomfoxjewelinstleft_context.png,tomfoxjewelmodright_context.png,tomfoxjewelmodright_context.png,tomfoxjewelinstleft_context.png,2,mod,inst,R,L,595,2706,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxjewelmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxjewelinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxjewel_nopauses.mp3?raw=true,0.820139383
C,Training,51,Who did it?,tapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.820139383
C,Training,133,Tom smashed the dolphin with the rope,smashed,dolphin,rope,dolphintennisracket,Sentence,1,InstControl,1,tomdolphinrope_nopauses.mp3,tomdolphinropeinstright_context.png,tomdolphinropemodleft_context.png,tomdolphinropeinstright_context.png,tomdolphinropemodleft_context.png,1,inst,mod,L,R,577,3202,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinropeinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphinropemodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphinrope_nopauses.mp3?raw=true,0.837197392
C,Training,133,Who did it?,smashed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.837197392
C,Training,54,Kate tapped the turtle with the jewel,tapped,turtle,jewel,turtlemallet,Sentence,1,InstControl,6,kateturtlejewel_nopauses.mp3,kateturtlejewelinstright_context.png,kateturtlejewelmodleft_context.png,kateturtlejewelinstright_context.png,kateturtlejewelmodleft_context.png,1,inst,mod,L,R,368,2488,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlejewelinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlejewelmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlejewel_nopauses.mp3?raw=true,0.845436971
C,Training,54,Who did it?,tapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.845436971
C,Training,6,Kate covered the turtle with the grass,covered,turtle,grass,turtlemallet,Sentence,1,InstControl,6,kateturtlegrass_nopauses.mp3,kateturtlegrassinstright_context.png,kateturtlegrassmodleft_context.png,kateturtlegrassinstright_context.png,kateturtlegrassmodleft_context.png,1,inst,mod,L,R,380,2773,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlegrassinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlegrassmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlegrass_nopauses.mp3?raw=true,0.847185206
C,Training,6,Who did it?,covered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.847185206
C,Training,43,Tom hammered the pig with the sticky note,hammered,pig,sticky note,pigoar,Sentence,1,InstControl,7,tompigstickynote_nopauses.mp3,tompigstickynoteinstright_context.png,tompigstickynotemodleft_context.png,tompigstickynoteinstright_context.png,tompigstickynotemodleft_context.png,1,inst,mod,L,R,523,2922,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigstickynoteinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tompigstickynotemodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tompigstickynote_nopauses.mp3?raw=true,0.85120519
C,Training,43,Who did it?,hammered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.85120519
C,Training,126,Kate slapped the turtle with the spatula,slapped,turtle,spatula,turtlemallet,Sentence,1,InstControl,6,kateturtlespatula_nopauses.mp3,kateturtlespatulainstright_context.png,kateturtlespatulamodleft_context.png,kateturtlespatulainstright_context.png,kateturtlespatulamodleft_context.png,1,inst,mod,L,R,409,3119,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlespatulainstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kateturtlespatulamodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kateturtlespatula_nopauses.mp3?raw=true,0.855186268
C,Training,126,Who did it?,slapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.855186268
C,Training,57,Tom tapped the whale with the crystal,tapped,whale,crystal,whaleladle,Sentence,1,InstControl,9,tomwhalecrystal_nopauses.mp3,tomwhalecrystalinstleft_context.png,tomwhalecrystalmodright_context.png,tomwhalecrystalmodright_context.png,tomwhalecrystalinstleft_context.png,2,mod,inst,R,L,581,2791,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalecrystalmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomwhalecrystalinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomwhalecrystal_nopauses.mp3?raw=true,0.855464227
C,Training,57,Who did it?,tapped,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.855464227
C,Training,88,Kate rubbed the lion with the megaphone,rubbed,lion,megaphone,liontennisracket,Sentence,1,InstControl,4,katelionmegaphone_nopauses.mp3,katelionmegaphoneinstleft_context.png,katelionmegaphonemodright_context.png,katelionmegaphonemodright_context.png,katelionmegaphoneinstleft_context.png,2,mod,inst,R,L,418,3466,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionmegaphonemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionmegaphoneinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katelionmegaphone_nopauses.mp3?raw=true,0.855683979
C,Training,88,Who did it?,rubbed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.855683979
C,Training,27,Tom knocked on the fox with the watering can,knocked on,fox,watering can,foxmallet,Sentence,1,InstControl,3,tomfoxwateringcan_nopauses.mp3,tomfoxwateringcaninstleft_context.png,tomfoxwateringcanmodright_context.png,tomfoxwateringcanmodright_context.png,tomfoxwateringcaninstleft_context.png,2,mod,inst,R,L,543,3655,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxwateringcanmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomfoxwateringcaninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomfoxwateringcan_nopauses.mp3?raw=true,0.858127302
C,Training,27,Who did it?,knocked on,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.858127302
C,Training,136,Kate smashed the lion with the rope,smashed,lion,rope,liontennisracket,Sentence,1,InstControl,4,katelionrope_nopauses.mp3,katelionropeinstleft_context.png,katelionropemodright_context.png,katelionropemodright_context.png,katelionropeinstleft_context.png,2,mod,inst,R,L,441,3111,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionropemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/katelionropeinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/katelionrope_nopauses.mp3?raw=true,0.862493492
C,Training,136,Who did it?,smashed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.862493492
C,Training,140,Kate smashed the girl with the fencepost,smashed,girl,fencepost,girloar,Sentence,1,InstControl,8,kategirlfencepost_nopauses.mp3,kategirlfencepostinstleft_context.png,kategirlfencepostmodright_context.png,kategirlfencepostmodright_context.png,kategirlfencepostinstleft_context.png,2,mod,inst,R,L,474,3545,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlfencepostmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kategirlfencepostinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/kategirlfencepost_nopauses.mp3?raw=true,0.864742563
C,Training,140,Who did it?,smashed,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.864742563
C,Training,1,Tom covered the dolphin with the grass,covered,dolphin,grass,dolphinmallet,Sentence,1,InstControl,1,tomdolphingrass_nopauses.mp3,tomdolphingrassinstleft_context.png,tomdolphingrassmodright_context.png,tomdolphingrassmodright_context.png,tomdolphingrassinstleft_context.png,2,mod,inst,R,L,594,3067,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphingrassmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tomdolphingrassinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/tomdolphingrass_nopauses.mp3?raw=true,0.88671852
C,Training,1,Who did it?,covered,NA,NA,NA,Question_Control,1,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_training_context/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_training/whodidit.mp3?raw=true,0.88671852
