Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Training,106,Tom crushed the gorilla with the tweezers,crushed,gorilla,tweezers,gorillamallet,Sentence,2,InstControl,10,tomgorillatweezers_nopauses.mp3,tomgorillatweezersinstleft2_context.png,tomgorillatweezersmodright2_context.png,tomgorillatweezersmodright2_context.png,tomgorillatweezersinstleft2_context.png,2,mod,inst,R,L,701,3424,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillatweezersmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillatweezersinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillatweezers_nopauses.mp3?raw=true,0.896351604
D,Training,106,Who did it?,crushed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.896351604
D,Training,62,Tom scratched the cow with the chopsticks,scratched,cow,chopsticks,cowoar,Sentence,2,InstControl,2,tomcowchopsticks_nopauses.mp3,tomcowchopsticksinstright2_context.png,tomcowchopsticksmodleft2_context.png,tomcowchopsticksinstright2_context.png,tomcowchopsticksmodleft2_context.png,1,inst,mod,L,R,512,3368,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowchopsticksinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowchopsticksmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowchopsticks_nopauses.mp3?raw=true,0.906056335
D,Training,62,Who did it?,scratched,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.906056335
D,Training,52,Tom tapped the lion with the crystal,tapped,lion,crystal,lionladle,Sentence,2,InstControl,4,tomlioncrystal_nopauses.mp3,tomlioncrystalinstleft2_context.png,tomlioncrystalmodright2_context.png,tomlioncrystalmodright2_context.png,tomlioncrystalinstleft2_context.png,2,mod,inst,R,L,611,3061,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlioncrystalmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlioncrystalinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlioncrystal_nopauses.mp3?raw=true,0.908226489
D,Training,52,Who did it?,tapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.908226489
D,Training,129,Kate slapped the whale with the spatula,slapped,whale,spatula,whalemallet,Sentence,2,InstControl,9,katewhalespatula_nopauses.mp3,katewhalespatulainstright2_context.png,katewhalespatulamodleft2_context.png,katewhalespatulainstright2_context.png,katewhalespatulamodleft2_context.png,1,inst,mod,L,R,418,3251,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalespatulainstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalespatulamodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalespatula_nopauses.mp3?raw=true,0.920571766
D,Training,129,Who did it?,slapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.920571766
D,Training,58,Tom tapped the gorilla with the jewel,tapped,gorilla,jewel,gorillamallet,Sentence,2,InstControl,10,tomgorillajewel_nopauses.mp3,tomgorillajewelinstleft2_context.png,tomgorillajewelmodright2_context.png,tomgorillajewelmodright2_context.png,tomgorillajewelinstleft2_context.png,2,mod,inst,R,L,614,2923,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillajewelmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillajewelinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillajewel_nopauses.mp3?raw=true,0.932938875
D,Training,58,Who did not do it?,tapped,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.932938875
D,Training,94,Tom rubbed the gorilla with the megaphone,rubbed,gorilla,megaphone,gorillatennisracket,Sentence,2,InstControl,10,tomgorillamegaphone_nopauses.mp3,tomgorillamegaphoneinstright2_context.png,tomgorillamegaphonemodleft2_context.png,tomgorillamegaphoneinstright2_context.png,tomgorillamegaphonemodleft2_context.png,1,inst,mod,L,R,572,3452,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillamegaphoneinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgorillamegaphonemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgorillamegaphone_nopauses.mp3?raw=true,0.9533253
D,Training,94,Who did it?,rubbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.9533253
D,Training,41,Kate hammered the frog with the sticky note,hammered,frog,sticky note,frogoar,Sentence,2,InstControl,5,katefrogstickynote_nopauses.mp3,katefrogstickynoteinstleft2_context.png,katefrogstickynotemodright2_context.png,katefrogstickynotemodright2_context.png,katefrogstickynoteinstleft2_context.png,2,mod,inst,R,L,400,3105,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogstickynotemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogstickynoteinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogstickynote_nopauses.mp3?raw=true,0.964336634
D,Training,41,Who did it?,hammered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.964336634
D,Training,50,Tom tapped the cow with the crystal,tapped,cow,crystal,cowladle,Sentence,2,InstControl,2,tomcowcrystal_nopauses.mp3,tomcowcrystalinstleft2_context.png,tomcowcrystalmodright2_context.png,tomcowcrystalmodright2_context.png,tomcowcrystalinstleft2_context.png,2,mod,inst,R,L,612,3020,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowcrystalmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomcowcrystalinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomcowcrystal_nopauses.mp3?raw=true,0.967467791
D,Training,50,Who did it?,tapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.967467791
D,Training,76,Tom jabbed the lion with the tongs,jabbed,lion,tongs,lionladle,Sentence,2,InstControl,4,tomliontongs_nopauses.mp3,tomliontongsinstleft2_context.png,tomliontongsmodright2_context.png,tomliontongsmodright2_context.png,tomliontongsinstleft2_context.png,2,mod,inst,R,L,679,3289,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomliontongsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomliontongsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomliontongs_nopauses.mp3?raw=true,0.971702563
D,Training,76,Who did it?,jabbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.971702563
D,Training,5,Kate covered the frog with the feather,covered,frog,feather,frogladle,Sentence,2,InstControl,5,katefrogfeather_nopauses.mp3,katefrogfeatherinstright2_context.png,katefrogfeathermodleft2_context.png,katefrogfeatherinstright2_context.png,katefrogfeathermodleft2_context.png,1,inst,mod,L,R,435,2892,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogfeatherinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogfeathermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogfeather_nopauses.mp3?raw=true,0.975752225
D,Training,5,Who did it?,covered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.975752225
D,Training,138,Tom smashed the turtle with the fencepost,smashed,turtle,fencepost,turtleoar,Sentence,2,InstControl,6,tomturtlefencepost_nopauses.mp3,tomturtlefencepostinstright2_context.png,tomturtlefencepostmodleft2_context.png,tomturtlefencepostinstright2_context.png,tomturtlefencepostmodleft2_context.png,1,inst,mod,L,R,615,3437,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlefencepostinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlefencepostmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtlefencepost_nopauses.mp3?raw=true,0.976855042
D,Training,138,Who did it?,smashed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.976855042
D,Training,43,Kate hammered the pig with the tape,hammered,pig,tape,pigtennisracket,Sentence,2,InstControl,7,katepigtape_nopauses.mp3,katepigtapeinstleft2_context.png,katepigtapemodright2_context.png,katepigtapemodright2_context.png,katepigtapeinstleft2_context.png,2,mod,inst,R,L,468,2729,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigtapemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigtapeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katepigtape_nopauses.mp3?raw=true,0.977524975
D,Training,43,Who did it?,hammered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.977524975
D,Training,120,Tom stung the hawk with the pin,stung,hawk,pin,hawktennisracket,Sentence,2,InstControl,12,tomhawkpin_nopauses.mp3,tomhawkpininstright2_context.png,tomhawkpinmodleft2_context.png,tomhawkpininstright2_context.png,tomhawkpinmodleft2_context.png,1,inst,mod,L,R,569,2844,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkpininstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkpinmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkpin_nopauses.mp3?raw=true,0.983389128
D,Training,120,Who did it?,stung,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.983389128
D,Training,102,Tom crushed the turtle with the pliers,crushed,turtle,pliers,turtleladle,Sentence,2,InstControl,6,tomturtlepliers_nopauses.mp3,tomturtlepliersinstleft2_context.png,tomturtlepliersmodright2_context.png,tomturtlepliersmodright2_context.png,tomturtlepliersinstleft2_context.png,2,mod,inst,R,L,566,3170,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlepliersmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomturtlepliersinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomturtlepliers_nopauses.mp3?raw=true,0.991290866
D,Training,102,Who did it?,crushed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.991290866
